id,category,sub_category,lat,lon
363477537,entertainment,leisure,12.9849559,77.585188
363499100,entertainment,leisure,13.0999504,77.5903464
363499101,entertainment,leisure,13.0986326,77.5888781
363499102,entertainment,leisure,13.0996829,77.5907287
363598202,entertainment,leisure,12.9978183,77.6631974
363617609,entertainment,leisure,12.9841178,77.663424
363617610,entertainment,leisure,12.9839744,77.6615189
364495430,entertainment,leisure,12.9744861,77.6331125
365255372,entertainment,leisure,12.9746018,77.6441092
365255373,entertainment,leisure,12.9746041,77.6441764
365255374,entertainment,leisure,12.9745994,77.6440411
365630068,entertainment,leisure,12.9430853,77.6509033
365630235,entertainment,leisure,12.94288,77.6512399
367149867,entertainment,leisure,12.9735617,77.6198151
367194821,entertainment,leisure,12.9337643,77.5038487
367411062,entertainment,leisure,13.0344568,77.5940461
367419482,entertainment,leisure,12.9395975,77.5006838
367605327,entertainment,leisure,12.9248615,77.6679243
368722865,entertainment,leisure,12.9780092,77.6412668
369792972,entertainment,leisure,13.0440341,77.592245
369793065,entertainment,leisure,13.0449672,77.5909658
370381633,entertainment,leisure,12.9240535,77.669038
370381634,entertainment,leisure,12.9225297,77.6715556
370381635,entertainment,leisure,12.9265134,77.6683489
370381636,entertainment,leisure,12.9253749,77.6665124
370381637,entertainment,leisure,12.92508,77.6693722
370387411,entertainment,leisure,12.9141104,77.6822796
370403489,entertainment,leisure,12.9757655,77.6102971
370403490,entertainment,leisure,12.9751038,77.6119877
370462807,entertainment,leisure,12.9835772,77.5465703
370528816,entertainment,leisure,13.0203116,77.6272125
371381437,entertainment,leisure,12.9697188,77.6562258
372061852,entertainment,leisure,12.9815242,77.5937652
372061854,entertainment,leisure,12.9814396,77.5920616
372061855,entertainment,leisure,12.9818762,77.5922829
372062972,entertainment,leisure,12.97493,77.5800228
372062973,entertainment,leisure,12.9759417,77.5800845
372062974,entertainment,leisure,12.9762555,77.5802586
372453796,entertainment,leisure,12.9553776,77.6903714
372986139,entertainment,leisure,12.9752495,77.5761662
373368045,entertainment,leisure,12.9782333,77.5922524
373371168,entertainment,leisure,12.9708626,77.5951754
373559629,entertainment,leisure,12.9590598,77.574905
373565233,entertainment,leisure,12.9580125,77.5747179
373565234,entertainment,leisure,12.9579748,77.5733371
373569833,entertainment,leisure,12.9798937,77.5713922
373569834,entertainment,leisure,12.9800103,77.5711223
373569835,entertainment,leisure,12.9802994,77.5709084
373574993,entertainment,leisure,12.959844,77.573272
374443137,entertainment,leisure,12.9288841,77.6842822
374443138,entertainment,leisure,12.9288629,77.6840907
374443139,entertainment,leisure,12.9288587,77.6839193
374695604,entertainment,leisure,12.9556461,77.6523576
374744384,entertainment,leisure,12.9453433,77.6771406
374744386,entertainment,leisure,12.9450911,77.6780466
374744387,entertainment,leisure,12.9472221,77.6755029
374973873,entertainment,leisure,12.9587677,77.6439053
374973874,entertainment,leisure,12.95876,77.6445515
376041268,entertainment,leisure,12.9697768,77.7293249
376802897,entertainment,leisure,13.0047394,77.6269836
377973168,entertainment,leisure,12.9109806,77.6744045
383568897,entertainment,leisure,13.0708757,77.508999
383573339,entertainment,leisure,13.0738104,77.5112564
383578412,entertainment,leisure,13.0729563,77.4943938
385200731,entertainment,leisure,13.0006634,77.6214648
385361395,entertainment,leisure,12.9664107,77.6099724
386894596,entertainment,leisure,13.0772591,77.6206246
387461393,entertainment,leisure,12.9461195,77.6485712
388178594,entertainment,leisure,12.9633491,77.51912
389341670,entertainment,leisure,12.9288993,77.6131406
389344277,entertainment,leisure,12.928582,77.6167673
389344278,entertainment,leisure,12.9266041,77.6179719
389344279,entertainment,leisure,12.9271791,77.6170024
389344280,entertainment,leisure,12.9323974,77.6168484
389344281,entertainment,leisure,12.9273209,77.6175153
389344282,entertainment,leisure,12.9328093,77.6167761
389344283,entertainment,leisure,12.9267263,77.6172696
389344284,entertainment,leisure,12.9327729,77.6169245
389344285,entertainment,leisure,12.9308787,77.6185833
389344286,entertainment,leisure,12.9275783,77.6176127
389344287,entertainment,leisure,12.9270667,77.6173402
389344288,entertainment,leisure,12.9276291,77.6170329
389344289,entertainment,leisure,12.9277533,77.6170906
389877535,entertainment,leisure,13.0082708,77.5444172
393741532,entertainment,leisure,12.9252465,77.556299
393754907,entertainment,leisure,12.9240778,77.5802097
393815407,entertainment,leisure,12.9435142,77.6227845
395148195,entertainment,leisure,12.984448,77.5916885
396653991,entertainment,leisure,13.0757169,77.5829078
396653999,entertainment,leisure,13.0776642,77.5889375
396678893,entertainment,leisure,12.9951289,77.5866983
397044369,entertainment,leisure,12.9676363,77.6381837
397497237,entertainment,leisure,13.0288234,77.5709575
397522063,entertainment,leisure,12.9618905,77.6484597
397788973,entertainment,leisure,12.9633767,77.6454442
398905976,entertainment,leisure,13.045139,77.5004252
398905977,entertainment,leisure,13.0444623,77.4990545
398905978,entertainment,leisure,13.0443989,77.4995507
398996841,entertainment,leisure,12.9814673,77.7143124
398996842,entertainment,leisure,12.9699268,77.7283494
398996849,entertainment,leisure,12.9813913,77.7142677
399196845,entertainment,leisure,13.0451849,77.5007951
399196846,entertainment,leisure,13.0470904,77.5008221
399196847,entertainment,leisure,13.0469963,77.5010996
400433081,entertainment,leisure,13.0122025,77.5822333
400433083,entertainment,leisure,13.0125785,77.5827177
400433085,entertainment,leisure,13.012166,77.5826921
400433087,entertainment,leisure,13.0124164,77.5824439
400439506,entertainment,leisure,12.9995021,77.5925097
400442765,entertainment,leisure,13.0023983,77.5934366
400442767,entertainment,leisure,13.0008025,77.5937616
400442769,entertainment,leisure,13.0002239,77.5938977
400442770,entertainment,leisure,13.002825,77.5933799
400442772,entertainment,leisure,13.0017303,77.5933424
400456658,entertainment,leisure,13.0458527,77.5345359
400484610,entertainment,leisure,12.9884356,77.5977701
400541947,entertainment,leisure,13.002802,77.4840822
401993914,entertainment,leisure,12.9626566,77.6143819
401993915,entertainment,leisure,12.9596992,77.6151708
401993916,entertainment,leisure,12.9595922,77.6141494
402008728,entertainment,leisure,13.0085379,77.5722286
402011848,entertainment,leisure,13.0050551,77.5796771
402014656,entertainment,leisure,12.9688911,77.7003939
402014659,entertainment,leisure,12.9681031,77.695747
402014661,entertainment,leisure,12.9681371,77.6983527
402812674,entertainment,leisure,12.9664205,77.653295
402812675,entertainment,leisure,12.9642284,77.6526534
402812676,entertainment,leisure,12.9667132,77.6522973
402812677,entertainment,leisure,12.9642183,77.6513008
403473901,entertainment,leisure,12.9870959,77.5850543
403473904,entertainment,leisure,12.971057,77.5871975
403473905,entertainment,leisure,12.9868212,77.5857376
403473907,entertainment,leisure,12.9867516,77.5856404
403473909,entertainment,leisure,12.9757001,77.5892141
403473913,entertainment,leisure,12.9707542,77.58824
403476602,entertainment,leisure,12.9896882,77.5884338
403668202,entertainment,leisure,12.9698774,77.6410622
405081112,entertainment,leisure,12.9901869,77.5362901
405430810,entertainment,leisure,12.9900529,77.5864457
405432275,entertainment,leisure,12.9433414,77.7002397
408152820,entertainment,leisure,12.9789473,77.6428572
408537373,entertainment,leisure,13.0721902,77.5873
408538810,entertainment,leisure,13.0757447,77.5819597
408538811,entertainment,leisure,13.0758003,77.5817706
409421949,entertainment,leisure,12.9116774,77.6763878
411052123,entertainment,leisure,12.9991231,77.614012
411052967,entertainment,leisure,12.9477153,77.56625
411053142,entertainment,leisure,12.9481786,77.566217
411055247,entertainment,leisure,12.952512,77.5729374
411055248,entertainment,leisure,12.951723,77.5727174
411055249,entertainment,leisure,12.9518886,77.5732402
411057597,entertainment,leisure,12.9548113,77.6164088
411057598,entertainment,leisure,12.9556742,77.6150849
411057599,entertainment,leisure,12.95618,77.6164388
411057602,entertainment,leisure,12.9552973,77.6162142
411057603,entertainment,leisure,12.9575563,77.6159889
411067252,entertainment,leisure,12.9512071,77.5701878
411067253,entertainment,leisure,12.9513805,77.5670105
411069162,entertainment,leisure,12.9627432,77.5697651
411095174,entertainment,leisure,12.9598483,77.5768971
412018566,entertainment,leisure,12.8780773,77.6407916
412909356,entertainment,leisure,13.1034827,77.5726523
412909358,entertainment,leisure,13.1040802,77.5598053
412935364,entertainment,leisure,12.9988695,77.5267772
412935366,entertainment,leisure,13.0010146,77.5360114
412935370,entertainment,leisure,13.0013543,77.5374954
412935372,entertainment,leisure,12.9976804,77.5357264
412935374,entertainment,leisure,13.0019286,77.5394486
412935376,entertainment,leisure,12.9994536,77.5294902
412935378,entertainment,leisure,12.9976869,77.5363178
413271591,entertainment,leisure,12.923013,77.6501511
414834999,entertainment,leisure,12.9664252,77.7116863
414836182,entertainment,leisure,12.9741272,77.7030158
414837820,entertainment,leisure,12.9741055,77.7152825
414840146,entertainment,leisure,12.9647026,77.7110531
414840786,entertainment,leisure,12.9665545,77.7184157
414840787,entertainment,leisure,12.967302,77.7173225
414840788,entertainment,leisure,12.9684534,77.717698
414842308,entertainment,leisure,12.9747203,77.7203813
414843083,entertainment,leisure,12.9714841,77.7160157
414844501,entertainment,leisure,12.9734595,77.7222433
415116796,entertainment,leisure,12.9722456,77.6683221
415116797,entertainment,leisure,12.972982,77.6696754
415116798,entertainment,leisure,12.9725574,77.6686068
415116799,entertainment,leisure,12.9745137,77.6703174
419801990,entertainment,leisure,13.0610127,77.5883266
419802283,entertainment,leisure,13.0607749,77.5886404
420777805,entertainment,leisure,13.0866825,77.5916789
420783478,entertainment,leisure,13.0832385,77.5874679
420792212,entertainment,leisure,13.0919226,77.5868652
420792215,entertainment,leisure,13.0907982,77.5874621
420797948,entertainment,leisure,13.0902062,77.5892666
420994629,entertainment,leisure,13.1003155,77.5861573
421097861,entertainment,leisure,12.9860564,77.6188133
421097862,entertainment,leisure,12.9862788,77.6184011
421114579,entertainment,leisure,12.9641255,77.5875287
421114580,entertainment,leisure,12.9662055,77.5871658
422658659,entertainment,leisure,12.9778619,77.6332065
422796685,entertainment,leisure,13.024074,77.5613228
422819788,entertainment,leisure,12.9765732,77.6352086
422819789,entertainment,leisure,12.9766113,77.6343903
422974248,entertainment,leisure,12.9915349,77.5347453
429123140,entertainment,leisure,12.9420615,77.6256944
429123141,entertainment,leisure,12.9424872,77.6255954
429123142,entertainment,leisure,12.9420031,77.6255829
432729333,entertainment,leisure,12.9003512,77.6407904
436666219,entertainment,leisure,12.9841065,77.6221108
437536496,entertainment,leisure,12.9950422,77.5881103
437536497,entertainment,leisure,12.9918836,77.5867661
437538186,entertainment,leisure,12.9919534,77.5811439
437563234,entertainment,leisure,12.9130348,77.4814064
437565300,entertainment,leisure,12.9641106,77.5557075
437565301,entertainment,leisure,12.9622835,77.5616581
437658830,entertainment,leisure,12.9822446,77.5776681
437658831,entertainment,leisure,12.9829894,77.5813372
437658832,entertainment,leisure,12.9822094,77.5840196
437658833,entertainment,leisure,12.9836658,77.5836487
437658834,entertainment,leisure,12.9831333,77.5794967
437848258,entertainment,leisure,12.9533897,77.5277897
438495206,entertainment,leisure,12.9959386,77.5993189
438495208,entertainment,leisure,12.9935471,77.6026657
438495210,entertainment,leisure,12.9940015,77.6004152
438495211,entertainment,leisure,12.9936943,77.6009873
438495777,entertainment,leisure,12.9947638,77.6011811
439843203,entertainment,leisure,12.891643,77.5843737
439843212,entertainment,leisure,12.8925366,77.5834971
439843213,entertainment,leisure,12.8925228,77.5839176
440327189,entertainment,leisure,12.9633913,77.5627248
440327190,entertainment,leisure,12.9639802,77.5617653
440327193,entertainment,leisure,12.9723247,77.5646027
440386374,entertainment,leisure,12.9667648,77.5972402
440386377,entertainment,leisure,12.9665496,77.5972442
440386378,entertainment,leisure,12.9664428,77.5970518
440386380,entertainment,leisure,12.9664102,77.5968122
440386382,entertainment,leisure,12.9661073,77.5971601
440386385,entertainment,leisure,12.966086,77.597008
440598467,entertainment,leisure,12.9863278,77.5502719
442014335,entertainment,leisure,12.959741,77.6086465
442014336,entertainment,leisure,12.9533316,77.6011904
444666213,entertainment,leisure,12.9478225,77.6759029
447754210,entertainment,leisure,12.9470129,77.675342
450309817,entertainment,leisure,12.9152552,77.6732229
450547670,entertainment,leisure,12.9651259,77.6500454
454420712,entertainment,leisure,12.9963126,77.5345779
454700255,entertainment,leisure,12.9655984,77.6456561
454700256,entertainment,leisure,12.9642203,77.6466888
454700269,entertainment,leisure,12.9690322,77.6531971
454700270,entertainment,leisure,12.9689992,77.6536445
454700271,entertainment,leisure,12.9693434,77.6532327
454707667,entertainment,leisure,12.9738318,77.6556466
455667147,entertainment,leisure,13.0622507,77.6270851
455667161,entertainment,leisure,13.0617945,77.626319
457146562,entertainment,leisure,12.9705289,77.6274334
457146563,entertainment,leisure,12.9702411,77.6274552
460225730,entertainment,leisure,12.9592069,77.6492754
460225760,entertainment,leisure,12.9588971,77.6461063
460600474,entertainment,leisure,12.9786822,77.5979605
460901675,entertainment,leisure,12.9821992,77.6116756
462105123,entertainment,leisure,12.9427154,77.6511045
462105124,entertainment,leisure,12.94288,77.6515162
462300034,entertainment,leisure,13.0002526,77.6194921
462518323,entertainment,leisure,13.0516156,77.4966616
464283854,entertainment,leisure,12.970467,77.6994693
464921469,entertainment,leisure,13.035922,77.5340567
464921497,entertainment,leisure,13.0358952,77.532147
465689881,entertainment,leisure,12.9155317,77.6017906
466642967,entertainment,leisure,12.9028846,77.5755502
467074943,entertainment,leisure,13.0444126,77.5738749
467074945,entertainment,leisure,13.0442072,77.5737858
467074947,entertainment,leisure,13.0440105,77.5737059
467074955,entertainment,leisure,13.0382174,77.5687109
468620531,entertainment,leisure,12.9590305,77.6535094
469223357,entertainment,leisure,12.916396,77.5407425
469224891,entertainment,leisure,12.9168668,77.5424594
469345926,entertainment,leisure,12.9936507,77.7263136
469349055,entertainment,leisure,12.9042947,77.5624969
469349057,entertainment,leisure,12.9063794,77.560473
469349058,entertainment,leisure,12.9048651,77.5620884
469397582,entertainment,leisure,12.9078506,77.6877872
469397583,entertainment,leisure,12.9075741,77.687967
469415969,entertainment,leisure,12.9724354,77.7166108
469518835,entertainment,leisure,12.8885498,77.5929019
469527203,entertainment,leisure,12.8952667,77.595422
470182237,entertainment,leisure,12.9067129,77.5647779
470182238,entertainment,leisure,12.9068581,77.5650698
470182239,entertainment,leisure,12.9073826,77.5649016
470183090,entertainment,leisure,12.9087284,77.5647735
470510882,entertainment,leisure,12.9571619,77.7439194
471446263,entertainment,leisure,12.970411,77.5351213
471741281,entertainment,leisure,13.0645707,77.6104141
472037832,entertainment,leisure,13.0188093,77.7035811
472329592,entertainment,leisure,13.0353869,77.5340544
472329593,entertainment,leisure,13.0353579,77.5338488
472629012,entertainment,leisure,12.9403075,77.694014
472629013,entertainment,leisure,12.940351,77.6943279
472971080,entertainment,leisure,13.0674114,77.5037974
472979273,entertainment,leisure,13.0705157,77.5088062
472979274,entertainment,leisure,13.074608,77.504937
476909686,entertainment,leisure,12.949784,77.5866733
477222111,entertainment,leisure,12.9965825,77.6855133
477727140,entertainment,leisure,12.9555051,77.6555281
478447819,entertainment,leisure,12.9725698,77.628564
478610686,entertainment,leisure,12.9710555,77.5385273
482388473,entertainment,leisure,13.045221,77.5751228
483509324,entertainment,leisure,12.9030127,77.5966128
484687954,entertainment,leisure,12.936059,77.631226
485554984,entertainment,leisure,12.9155312,77.6017742
485869151,entertainment,leisure,12.9011375,77.5911455
485869152,entertainment,leisure,12.9017768,77.5903273
486965093,entertainment,leisure,12.8934846,77.606787
487587788,entertainment,leisure,13.1277326,77.5867808
487988009,entertainment,leisure,12.9235742,77.6305491
487988011,entertainment,leisure,12.9245626,77.6291293
487988012,entertainment,leisure,12.9249031,77.6292645
487988013,entertainment,leisure,12.9249423,77.628994
487990356,entertainment,leisure,12.9287804,77.6318648
488714236,entertainment,leisure,12.9045024,77.579205
492502342,entertainment,leisure,12.9840801,77.6221647
494321761,entertainment,leisure,12.9057589,77.5908606
494678978,entertainment,leisure,12.9697489,77.7264318
495353386,entertainment,leisure,13.0313564,77.566634
495353387,entertainment,leisure,13.0324068,77.5649509
495353388,entertainment,leisure,13.0320488,77.5648865
498155233,entertainment,leisure,12.9750381,77.5362314
498155234,entertainment,leisure,12.9762326,77.5384154
498155235,entertainment,leisure,12.9762169,77.537714
498986776,entertainment,leisure,12.9699328,77.6023618
498986777,entertainment,leisure,12.9701092,77.6048161
498986778,entertainment,leisure,12.9678636,77.6052995
498986779,entertainment,leisure,12.9692346,77.6033094
498986780,entertainment,leisure,12.9690337,77.6029104
498986781,entertainment,leisure,12.9677098,77.6034321
498986782,entertainment,leisure,12.9699114,77.6077156
499256297,entertainment,leisure,12.9844591,77.7557925
501844307,entertainment,leisure,12.8972419,77.5576668
504193652,entertainment,leisure,12.9440466,77.5155114
506310954,entertainment,leisure,12.9723833,77.5951811
509635906,entertainment,leisure,13.0058563,77.5509233
511015042,entertainment,leisure,12.9809684,77.6396743
511623036,entertainment,leisure,12.9213673,77.5892025
512515892,entertainment,leisure,12.9576875,77.5725669
514073924,entertainment,leisure,12.9284278,77.6039323
515235865,entertainment,leisure,13.0937426,77.5705515
515236150,entertainment,leisure,13.097064,77.5699834
515236619,entertainment,leisure,13.0960682,77.5703292
515236620,entertainment,leisure,13.0950415,77.5706829
515289715,entertainment,leisure,13.1330233,77.5682009
515292306,entertainment,leisure,13.1336314,77.5685969
515292313,entertainment,leisure,13.1331458,77.5696735
515344856,entertainment,leisure,12.9358324,77.6186389
518601921,entertainment,leisure,12.9714648,77.7451309
523040202,entertainment,leisure,12.9332325,77.619509
525508666,entertainment,leisure,12.8901037,77.5457098
525511466,entertainment,leisure,12.891868,77.5428686
525511739,entertainment,leisure,12.8914218,77.5429901
525511982,entertainment,leisure,12.8910873,77.5430927
526095699,entertainment,leisure,12.9805076,77.6258528
526096135,entertainment,leisure,12.981077,77.6262588
526744419,entertainment,leisure,12.9702322,77.6291332
526748584,entertainment,leisure,12.9715381,77.6287373
526752169,entertainment,leisure,12.9719553,77.6377498
527188349,entertainment,leisure,12.9575859,77.745227
527188352,entertainment,leisure,12.9577918,77.7452536
530606753,entertainment,leisure,13.0588411,77.6425733
530606757,entertainment,leisure,13.0592179,77.6423836
530606762,entertainment,leisure,13.0588678,77.6428331
530861581,entertainment,leisure,13.0279723,77.6338258
530861582,entertainment,leisure,13.0280972,77.6335813
531496318,entertainment,leisure,12.9941599,77.729763
531496933,entertainment,leisure,12.994113,77.7285092
531497825,entertainment,leisure,12.9934935,77.7297598
531497967,entertainment,leisure,12.9954262,77.7308226
531498206,entertainment,leisure,12.9953687,77.7300569
531498332,entertainment,leisure,12.9953283,77.7292791
531500544,entertainment,leisure,12.9943218,77.7288367
531500547,entertainment,leisure,12.9940131,77.7289239
531500549,entertainment,leisure,12.9938895,77.7280959
532166910,entertainment,leisure,12.963687,77.6002106
532166911,entertainment,leisure,12.9658251,77.5988901
532166917,entertainment,leisure,12.963035,77.6062752
532166918,entertainment,leisure,12.9631187,77.6059511
532677470,entertainment,leisure,12.9838176,77.5499061
532677475,entertainment,leisure,12.9841084,77.5499302
532677476,entertainment,leisure,12.9843635,77.5499367
534844099,entertainment,leisure,13.011601,77.5345325
534844100,entertainment,leisure,13.0125056,77.5344202
539497583,entertainment,leisure,12.919951,77.6945105
539497585,entertainment,leisure,12.9199563,77.6943591
540755867,entertainment,leisure,12.9652287,77.7083789
541310745,entertainment,leisure,12.995111,77.7284621
541313013,entertainment,leisure,12.9944315,77.7304295
542443489,entertainment,leisure,13.032091,77.5684643
544749518,entertainment,leisure,12.9130946,77.59031
545806416,entertainment,leisure,13.0035496,77.5525528
545814727,entertainment,leisure,13.034643,77.5669812
545829392,entertainment,leisure,13.060645,77.6409738
545829393,entertainment,leisure,13.060002,77.6409254
546078104,entertainment,leisure,13.0007353,77.5480448
546256959,entertainment,leisure,13.0464178,77.6191481
547652016,entertainment,leisure,12.9095679,77.5941468
547743214,entertainment,leisure,12.9176615,77.6506523
547746814,entertainment,leisure,12.9326788,77.6332164
548812842,entertainment,leisure,12.9566713,77.6636703
548963957,entertainment,leisure,12.9428045,77.5424856
550048922,entertainment,leisure,12.8950401,77.5857533
550048923,entertainment,leisure,12.8948227,77.5857891
550086544,entertainment,leisure,12.9399864,77.6203411
550244247,entertainment,leisure,12.9631194,77.5970107
551638468,entertainment,leisure,12.8592907,77.530433
552372245,entertainment,leisure,13.0230014,77.6414835
552430276,entertainment,leisure,13.0621911,77.5802961
552518546,entertainment,leisure,12.9895683,77.5966233
552563503,entertainment,leisure,12.9835814,77.7374541
553065511,entertainment,leisure,12.9589493,77.6645788
553068987,entertainment,leisure,12.9635752,77.662935
553068988,entertainment,leisure,12.9619833,77.6629423
553068989,entertainment,leisure,12.961201,77.6628645
553192062,entertainment,leisure,13.0701076,77.5778616
553255862,entertainment,leisure,12.9030429,77.5967758
553255863,entertainment,leisure,12.9032573,77.596513
554938054,entertainment,leisure,12.9958742,77.6759136
554938055,entertainment,leisure,12.9960299,77.6765147
556192045,entertainment,leisure,12.9944024,77.7273429
556192046,entertainment,leisure,12.993118,77.7273545
556192047,entertainment,leisure,12.9925444,77.7278655
556192048,entertainment,leisure,12.9923639,77.7283258
556192049,entertainment,leisure,12.9929492,77.7290041
556192050,entertainment,leisure,12.9926055,77.7291475
556192051,entertainment,leisure,12.9935869,77.7305043
556192052,entertainment,leisure,12.9938424,77.7310602
556192053,entertainment,leisure,12.9932024,77.7306029
556192054,entertainment,leisure,12.991764,77.727734
556193888,entertainment,leisure,12.9946149,77.7298572
556194991,entertainment,leisure,12.9931872,77.7282766
556950053,entertainment,leisure,12.9180887,77.5576515
558296115,entertainment,leisure,13.0511166,77.6235232
560133870,entertainment,leisure,12.9948881,77.7277447
560136186,entertainment,leisure,12.9940923,77.7295532
560136187,entertainment,leisure,12.9941477,77.7297036
560136188,entertainment,leisure,12.9942701,77.7299499
560136189,entertainment,leisure,12.9943428,77.7300972
560713513,entertainment,leisure,12.9254597,77.4990554
562561061,entertainment,leisure,12.9545337,77.5776485
568518774,entertainment,leisure,12.9542602,77.6396464
568518783,entertainment,leisure,12.9560363,77.6382203
574696674,entertainment,leisure,12.9728591,77.668856
575100604,entertainment,leisure,12.983028,77.6453974
577482796,entertainment,leisure,12.9706293,77.7150691
577482799,entertainment,leisure,12.9705801,77.7149531
577482801,entertainment,leisure,12.9706402,77.7147521
577482805,entertainment,leisure,12.9708745,77.7154778
577482807,entertainment,leisure,12.9705436,77.71549
577508428,entertainment,leisure,12.9352499,77.6961794
577663662,entertainment,leisure,12.9387452,77.6131581
577663676,entertainment,leisure,12.9360645,77.6097257
578161662,entertainment,leisure,12.9686981,77.7270032
579494263,entertainment,leisure,12.9149354,77.5570101
579495211,entertainment,leisure,12.9186872,77.5592203
579936565,entertainment,leisure,12.9779378,77.641421
581289531,entertainment,leisure,12.923568,77.4997909
581289533,entertainment,leisure,12.9234079,77.5000291
581289535,entertainment,leisure,12.9227917,77.498263
581289536,entertainment,leisure,12.9227409,77.498485
581289538,entertainment,leisure,12.9222059,77.4997909
582562270,entertainment,leisure,12.9667721,77.7078524
582562271,entertainment,leisure,12.9678993,77.7153774
582562272,entertainment,leisure,12.9757934,77.7058029
582562273,entertainment,leisure,12.9759312,77.7055554
582562275,entertainment,leisure,12.9755365,77.7065665
582562276,entertainment,leisure,12.9822141,77.6987167
583239414,entertainment,leisure,13.0275242,77.5599825
583239937,entertainment,leisure,13.0345278,77.569805
583256402,entertainment,leisure,12.9022196,77.6664787
583256404,entertainment,leisure,12.9012719,77.6643537
583256406,entertainment,leisure,12.9012383,77.6653669
583256408,entertainment,leisure,12.9021451,77.6645629
583256410,entertainment,leisure,12.9021935,77.6640236
583256413,entertainment,leisure,12.9020013,77.6620464
583395809,entertainment,leisure,12.9103809,77.6444362
583442700,entertainment,leisure,13.0286029,77.5600798
583915625,entertainment,leisure,12.965207,77.66924
585450310,entertainment,leisure,12.9068214,77.5504097
585450311,entertainment,leisure,12.9061278,77.551345
585450314,entertainment,leisure,12.9048542,77.5502474
585450316,entertainment,leisure,12.9052898,77.5505199
585820761,entertainment,leisure,12.9325791,77.6018233
586856420,entertainment,leisure,12.8942281,77.6042676
587078646,entertainment,leisure,12.8926976,77.6042097
587078647,entertainment,leisure,12.8927238,77.6040236
588708615,entertainment,leisure,12.9066599,77.5547625
594550596,entertainment,leisure,13.0739222,77.5701078
594563628,entertainment,leisure,13.0826849,77.5622713
594563629,entertainment,leisure,13.0785068,77.5554854
594563630,entertainment,leisure,13.0717242,77.5517054
594566318,entertainment,leisure,13.0781781,77.559992
594568475,entertainment,leisure,13.0837733,77.5798214
594570777,entertainment,leisure,13.0701791,77.578586
594570780,entertainment,leisure,13.0689871,77.579003
594570783,entertainment,leisure,13.0640665,77.5841865
594570786,entertainment,leisure,13.0646969,77.5833128
594572531,entertainment,leisure,13.0581132,77.5911732
603115731,entertainment,leisure,12.9780393,77.6207407
603174682,entertainment,leisure,12.9060272,77.6824744
609233865,entertainment,leisure,12.9074506,77.687685
609257700,entertainment,leisure,12.9060974,77.6823059
609270066,entertainment,leisure,12.9491547,77.6217817
609547702,entertainment,leisure,12.9099731,77.6839114
609547704,entertainment,leisure,12.9098433,77.6838693
609639127,entertainment,leisure,12.9137563,77.683394
609645200,entertainment,leisure,12.916409,77.643253
609897631,entertainment,leisure,12.9071801,77.6791832
609897636,entertainment,leisure,12.9067758,77.6764611
609903148,entertainment,leisure,12.9107968,77.6819841
609903158,entertainment,leisure,12.9110772,77.6847992
609905348,entertainment,leisure,12.9131816,77.6857713
609905349,entertainment,leisure,12.9132482,77.6855523
609913508,entertainment,leisure,12.9153817,77.6765885
609934582,entertainment,leisure,12.9068664,77.6823931
609934583,entertainment,leisure,12.9064664,77.6827251
609993391,entertainment,leisure,12.9205753,77.6739909
610094122,entertainment,leisure,12.9133958,77.6727771
610111576,entertainment,leisure,12.9203509,77.6431558
610122216,entertainment,leisure,12.9182717,77.6675023
610396843,entertainment,leisure,12.9185202,77.6653955
610396844,entertainment,leisure,12.9184333,77.6653321
610396845,entertainment,leisure,12.9185431,77.6652439
610396846,entertainment,leisure,12.9188085,77.6652835
610396847,entertainment,leisure,12.9190202,77.6654726
610396848,entertainment,leisure,12.9180255,77.6657247
610422876,entertainment,leisure,12.9177393,77.6696621
610462157,entertainment,leisure,12.9175741,77.6643414
610462178,entertainment,leisure,12.9143238,77.6666208
610462190,entertainment,leisure,12.916816,77.6691616
610462191,entertainment,leisure,12.9179316,77.6686439
611102295,entertainment,leisure,12.949618,77.6437371
611487121,entertainment,leisure,12.9074685,77.6823366
611487126,entertainment,leisure,12.9080902,77.6825302
611487138,entertainment,leisure,12.9089821,77.6828618
613381972,entertainment,leisure,12.9495269,77.6210301
613381973,entertainment,leisure,12.9493319,77.6206167
613381975,entertainment,leisure,12.9494657,77.6211856
613381978,entertainment,leisure,12.9490048,77.6206238
613498860,entertainment,leisure,12.9105597,77.6878514
614103103,entertainment,leisure,12.976022,77.7271635
616276013,entertainment,leisure,12.9737968,77.6304013
617107222,entertainment,leisure,12.9753726,77.7321534
625747310,entertainment,leisure,12.9474381,77.595265
626885461,entertainment,leisure,12.9016626,77.6502392
626914822,entertainment,leisure,12.9706732,77.7367969
627077106,entertainment,leisure,12.9233938,77.6081731
627083327,entertainment,leisure,12.8944474,77.5969971
627083329,entertainment,leisure,12.8944368,77.5972425
627116655,entertainment,leisure,12.9849083,77.76443
627130923,entertainment,leisure,12.9055049,77.6750217
627155096,entertainment,leisure,12.9189317,77.6761384
627397309,entertainment,leisure,12.9739719,77.5738999
627693464,entertainment,leisure,12.9707171,77.7055713
627710065,entertainment,leisure,12.9893231,77.701715
627710066,entertainment,leisure,12.9893032,77.7020413
627710067,entertainment,leisure,12.989161,77.7023199
627710069,entertainment,leisure,12.9917752,77.7034355
627943197,entertainment,leisure,12.8797554,77.5887342
627943198,entertainment,leisure,12.8797637,77.5888246
